date,deposit.amount,business.day.of.month,weekday,prev.weekday,prev.date,next.date,is.wednesday.semiweekly,is.friday.semiweekly,is.month.start,is.month.end,is.year.start,is.year.end,is.monday,is.tuesday,is.wednesday,is.thursday,is.friday,is.fifteen,is.sixteen,is.second,is.eleventh,is.third,is.twelveth,is.xmas,is.post.thanksgiving,is.march.sixteen,is.april.sixteen,is.tax.season,third.monday.date,first.monday.date,first.wednesday.date,first.friday.date,first.semiweekly.date,is.third.monday,is.first.monday,is.first.wednesday,is.first.friday,is.first.semiweekly,day.average,day.count,month.length,month.deposit.amount,year.month,business.day.pct,forecast,lower.ci,upper.ci,value.y_intercept,value.is.monday,value.is.wednesday,value.is.thursday,value.is.friday,value.is.fifteen,value.is.sixteen,value.is.second,value.is.third,value.is.month.start,value.is.month.end,value.is.year.start,value.is.year.end,value.is.march.sixteen,value.is.april.sixteen,value.is.tax.season,value.is.post.thanksgiving,value.is.xmas,value.business.day.pct,value.is.first.wednesday,value.is.twelveth,value.is.wednesday.semiweekly,value.is.friday.semiweekly,fitted.value,predicted.mean,day,month,year,days.to.end,mtd.fitted,mtd.deposit,mtd.month.est,month.fitted,scale.factor
2020-05-08,6170,6,4,3,2020-05-07,2020-05-11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-05-18,2020-05-04,2020-05-06,2020-05-01,2020-05-01,0,0,0,0,0,8603.65,20,31,172073,May 2020,0.6451612903225806,204363.571152514,195013.489366143,214161.950283319,-0.3775440108824427,0,0,0,0.6985930038930406,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6040918871391738,0,0,0,-0.13598583751920648,0.7891550426305652,7818.488974527686,8,5,2020,14,6.7214475384291825,61181,182047.0952133568,19.405637705969315,1.03062833095394
2020-05-11,11952,7,0,4,2020-05-08,2020-05-12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-18,2020-05-04,2020-05-06,2020-05-01,2020-05-01,0,0,0,0,0,8603.65,20,31,172073,May 2020,0.6451612903225806,204363.571152514,195013.489366143,214161.950283319,-0.3775440108824427,1.3903905739156974,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6040918871391738,0,0,0,-0,1.6169384501724284,7391.747038191499,11,5,2020,13,8.33838598860161,73133,175412.8439244026,19.405637705969315,1.03062833095394
2020-05-12,2585,8,1,0,2020-05-11,2020-05-13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-18,2020-05-04,2020-05-06,2020-05-01,2020-05-01,0,0,0,0,0,8603.65,20,31,172073,May 2020,0.6451612903225806,204363.571152514,195013.489366143,214161.950283319,-0.3775440108824427,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6040918871391738,0,0,0,-0,0.22654787625673112,11410.39166957627,12,5,2020,12,8.564933864858341,75718,176809.30453104517,19.405637705969315,1.03062833095394
2020-05-13,7225,9,2,1,2020-05-12,2020-05-14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-18,2020-05-04,2020-05-06,2020-05-01,2020-05-01,0,0,0,0,0,8603.65,20,31,172073,May 2020,0.6451612903225806,204363.571152514,195013.489366143,214161.950283319,-0.3775440108824427,0,0.12682365553579766,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6040918871391738,0,0,0.5224171502024458,-0,0.8757886819949746,8249.706976735579,13,5,2020,11,9.440722546853316,82943,175713.24565119372,19.405637705969315,1.03062833095394
2020-05-14,2159,10,3,2,2020-05-13,2020-05-15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-18,2020-05-04,2020-05-06,2020-05-01,2020-05-01,0,0,0,0,0,8603.65,20,31,172073,May 2020,0.6451612903225806,204363.571152514,195013.489366143,214161.950283319,-0.3775440108824427,0,0,0.045558176529040775,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6040918871391738,0,0,0,-0,0.2721060527857719,7934.406375369286,14,5,2020,10,9.712828599639089,85102,175236.28493384976,19.405637705969315,1.03062833095394
2020-05-15,9141,11,4,3,2020-05-14,2020-05-18,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2020-05-18,2020-05-04,2020-05-06,2020-05-01,2020-05-01,0,0,0,0,0,8603.65,20,31,172073,May 2020,0.6451612903225806,204363.571152514,195013.489366143,214161.950283319,-0.3775440108824427,0,0,0,0.6985930038930406,0.33457122130290184,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6040918871391738,0,0,0,-0.13598583751920648,1.123726263933467,8134.543343325484,15,5,2020,9,10.836554863572555,94243,173935.35341532025,19.405637705969315,1.03062833095394
2020-05-18,23151,12,0,4,2020-05-15,2020-05-19,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2020-05-18,2020-05-04,2020-05-06,2020-05-01,2020-05-01,1,0,0,0,0,8603.65,20,31,172073,May 2020,0.6451612903225806,204363.571152514,195013.489366143,214161.950283319,-0.3775440108824427,1.3903905739156974,0,0,0,0,0.9121016840535261,0,0,0,0,0,0,0,-0,0,-0,0,0.6040918871391738,0,0.11148690587966407,0,-0,2.640527040105619,8767.567856102689,18,5,2020,8,13.477081903678174,117394,174212.78706922563,19.405637705969315,1.03062833095394
2020-05-19,3157,13,1,0,2020-05-18,2020-05-20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-18,2020-05-04,2020-05-06,2020-05-01,2020-05-01,0,0,0,0,0,8603.65,20,31,172073,May 2020,0.6451612903225806,204363.571152514,195013.489366143,214161.950283319,-0.3775440108824427,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6040918871391738,0,0,0,-0,0.22654787625673112,13935.24429433357,19,5,2020,7,13.703629779934905,120551,175940.24639590437,19.405637705969315,1.03062833095394
2020-05-20,9548,14,2,1,2020-05-19,2020-05-21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-18,2020-05-04,2020-05-06,2020-05-01,2020-05-01,0,0,0,0,0,8603.65,20,31,172073,May 2020,0.6451612903225806,204363.571152514,195013.489366143,214161.950283319,-0.3775440108824427,0,0.12682365553579766,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6040918871391738,0,0,0.5224171502024458,-0,0.8757886819949746,10902.173316798799,20,5,2020,6,14.57941846192988,130099,178469.39552454383,19.405637705969315,1.03062833095394
2020-05-21,2706,15,3,2,2020-05-20,2020-05-22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-18,2020-05-04,2020-05-06,2020-05-01,2020-05-01,0,0,0,0,0,8603.65,20,31,172073,May 2020,0.6451612903225806,204363.571152514,195013.489366143,214161.950283319,-0.3775440108824427,0,0,0.045558176529040775,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6040918871391738,0,0,0,-0,0.2721060527857719,9944.651992473038,21,5,2020,5,14.851524514715651,132805,178843.5926135529,19.405637705969315,1.03062833095394
2020-05-22,5564,16,4,3,2020-05-21,2020-05-26,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-05-18,2020-05-04,2020-05-06,2020-05-01,2020-05-01,0,0,0,0,0,8603.65,20,31,172073,May 2020,0.6451612903225806,204363.571152514,195013.489366143,214161.950283319,-0.3775440108824427,0,0,0,0.6985930038930406,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6040918871391738,0,0,0,-0.13598583751920648,0.7891550426305652,7050.579036348791,22,5,2020,4,15.640679557346218,138369,176934.76743471794,19.405637705969315,1.03062833095394
2020-05-26,13613,17,1,4,2020-05-22,2020-05-27,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-18,2020-05-04,2020-05-06,2020-05-01,2020-05-01,0,0,0,0,0,8603.65,20,31,172073,May 2020,0.6451612903225806,204363.571152514,195013.489366143,214161.950283319,-0.3775440108824427,1.3903905739156974,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6040918871391738,0,0,0,-0,1.6169384501724284,8418.997024004424,26,5,2020,3,17.257618007518644,151982,176133.2298974121,19.405637705969315,1.03062833095394
2020-05-27,3823,18,2,1,2020-05-26,2020-05-28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-18,2020-05-04,2020-05-06,2020-05-01,2020-05-01,0,0,0,0,0,8603.65,20,31,172073,May 2020,0.6451612903225806,204363.571152514,195013.489366143,214161.950283319,-0.3775440108824427,0,0.12682365553579766,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6040918871391738,0,0,0,-0,0.3533715317925288,10818.64172987358,27,5,2020,2,17.610989539311174,155805,176940.65362109581,19.405637705969315,1.03062833095394
2020-05-28,7702,19,3,2,2020-05-27,2020-05-29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-18,2020-05-04,2020-05-06,2020-05-01,2020-05-01,0,0,0,0,0,8603.65,20,31,172073,May 2020,0.6451612903225806,204363.571152514,195013.489366143,214161.950283319,-0.3775440108824427,0,0,0.045558176529040775,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6040918871391738,0,0,0.5224171502024458,-0,0.7945232029882178,9693.864157815182,28,5,2020,1,18.405512742299393,163507,177671.76855033176,19.405637705969315,1.03062833095394
2020-05-29,8566,20,4,3,2020-05-28,2020-06-01,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-05-18,2020-05-04,2020-05-06,2020-05-01,2020-05-01,0,0,0,0,0,8603.65,20,31,172073,May 2020,0.6451612903225806,204363.571152514,195013.489366143,214161.950283319,-0.3775440108824427,0,0,0,0.6985930038930406,0,0,0,0,0,0.21096992103935783,0,0,0,-0,0,-0,0,0.6040918871391738,0,0,0,-0.13598583751920648,1.000124963669923,8564.929694952687,29,5,2020,0,19.405637705969315,172073,177343.3087922373,19.405637705969315,1.03062833095394
2020-06-01,27845,1,0,4,2020-05-29,2020-06-02,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-06-15,2020-06-01,2020-06-03,2020-06-05,2020-06-03,0,1,0,0,0,8599.363636363636,22,30,189186,Jun 2020,0.7333333333333333,217949.83913485,207739.085933053,228662.469393051,-0.3775440108824427,1.3903905739156974,0,0,0,0,0,0,0,1.6552411404618053,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0,-0,3.354738815209921,8300.199071759216,1,6,2020,21,3.354738815209921,27845,182604.37957870276,22.502819806689757,0.9776552533856101
2020-06-02,6718,2,1,0,2020-06-01,2020-06-03,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2020-06-15,2020-06-01,2020-06-03,2020-06-05,2020-06-03,0,0,0,0,0,8599.363636363636,22,30,189186,Jun 2020,0.7333333333333333,217949.83913485,207739.085933053,228662.469393051,-0.3775440108824427,0,0,0,0,0,0,0.30142438857337445,0,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0,-0,0.6105314894057927,11003.52744546948,2,6,2020,20,3.965270304615714,34563,191761.45422290228,22.502819806689757,0.9776552533856101
2020-06-03,11377,3,2,1,2020-06-02,2020-06-04,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2020-06-15,2020-06-01,2020-06-03,2020-06-05,2020-06-03,0,0,1,0,1,8599.363636363636,22,30,189186,Jun 2020,0.7333333333333333,217949.83913485,207739.085933053,228662.469393051,-0.3775440108824427,0,0.12682365553579766,0,0,0,0,0,0.07691193429022788,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0.11817892863273807,0,0.5224171502024458,-0,1.1534387694936277,9863.549154841248,3,6,2020,19,5.118709074109342,45940,197448.22090242722,22.502819806689757,0.9776552533856101
2020-06-04,2321,4,3,2,2020-06-03,2020-06-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-06-15,2020-06-01,2020-06-03,2020-06-05,2020-06-03,0,0,0,0,0,8599.363636363636,22,30,189186,Jun 2020,0.7333333333333333,217949.83913485,207739.085933053,228662.469393051,-0.3775440108824427,0,0,0.045558176529040775,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0,-0,0.354665277361459,6544.198567356625,4,6,2020,18,5.473374351470801,48261,193983.07731585903,22.502819806689757,0.9776552533856101
2020-06-05,5698,5,4,3,2020-06-04,2020-06-08,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-06-15,2020-06-01,2020-06-03,2020-06-05,2020-06-03,0,0,0,1,0,8599.363636363636,22,30,189186,Jun 2020,0.7333333333333333,217949.83913485,207739.085933053,228662.469393051,-0.3775440108824427,0,0,0,0.6985930038930406,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0,-0.13598583751920648,0.8717142672062523,6536.545533734878,5,6,2020,17,6.345088618677053,53959,187089.27035403787,22.502819806689757,0.9776552533856101
2020-06-08,12726,6,0,4,2020-06-05,2020-06-09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-06-15,2020-06-01,2020-06-03,2020-06-05,2020-06-03,0,0,0,0,0,8599.363636363636,22,30,189186,Jun 2020,0.7333333333333333,217949.83913485,207739.085933053,228662.469393051,-0.3775440108824427,1.3903905739156974,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0,-0,1.6994976747481156,7488.094975997031,8,6,2020,16,8.04458629342517,66685,182367.36439747494,22.502819806689757,0.9776552533856101
2020-06-09,2077,7,1,0,2020-06-08,2020-06-10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-06-15,2020-06-01,2020-06-03,2020-06-05,2020-06-03,0,0,0,0,0,8599.363636363636,22,30,189186,Jun 2020,0.7333333333333333,217949.83913485,207739.085933053,228662.469393051,-0.3775440108824427,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0,-0,0.3091071008324182,6719.353888689996,9,6,2020,15,8.353693394257586,68762,181089.2414413832,22.502819806689757,0.9776552533856101
2020-06-10,8459,8,2,1,2020-06-09,2020-06-11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-06-15,2020-06-01,2020-06-03,2020-06-05,2020-06-03,0,0,0,0,0,8599.363636363636,22,30,189186,Jun 2020,0.7333333333333333,217949.83913485,207739.085933053,228662.469393051,-0.3775440108824427,0,0.12682365553579766,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0.5224171502024458,-0,0.9583479065706617,8826.648383121703,10,6,2020,14,9.312041300828248,77221,182437.12040333162,22.502819806689757,0.9776552533856101
2020-06-11,3335,9,3,2,2020-06-10,2020-06-12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-06-15,2020-06-01,2020-06-03,2020-06-05,2020-06-03,0,0,0,0,0,8599.363636363636,22,30,189186,Jun 2020,0.7333333333333333,217949.83913485,207739.085933053,228662.469393051,-0.3775440108824427,0,0,0.045558176529040775,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0,-0,0.354665277361459,9403.232323194461,11,6,2020,13,9.666706578189707,80556,183333.58788385688,22.502819806689757,0.9776552533856101
2020-06-12,6624,10,4,3,2020-06-11,2020-06-15,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-06-15,2020-06-01,2020-06-03,2020-06-05,2020-06-03,0,0,0,0,0,8599.363636363636,22,30,189186,Jun 2020,0.7333333333333333,217949.83913485,207739.085933053,228662.469393051,-0.3775440108824427,0,0,0,0.6985930038930406,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0,-0.13598583751920648,0.8717142672062523,7598.8202203334195,12,6,2020,12,10.53842084539596,87180,181996.90713983215,22.502819806689757,0.9776552533856101
2020-06-15,19083,11,0,4,2020-06-12,2020-06-16,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2020-06-15,2020-06-01,2020-06-03,2020-06-05,2020-06-03,1,0,0,0,0,8599.363636363636,22,30,189186,Jun 2020,0.7333333333333333,217949.83913485,207739.085933053,228662.469393051,-0.3775440108824427,1.3903905739156974,0,0,0,0.33457122130290184,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0,-0,2.0340688960510174,9381.688121306079,15,6,2020,11,12.572489741446978,106263,185944.5541874781,22.502819806689757,0.9776552533856101
2020-06-16,10734,12,1,0,2020-06-15,2020-06-17,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2020-06-15,2020-06-01,2020-06-03,2020-06-05,2020-06-03,0,0,0,0,0,8599.363636363636,22,30,189186,Jun 2020,0.7333333333333333,217949.83913485,207739.085933053,228662.469393051,-0.3775440108824427,0,0,0,0,0,0.9121016840535261,0,0,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0.11148690587966407,0,-0,1.3326956907656085,8054.351848195382,16,6,2020,10,13.905185432212585,116997,185106.05360481245,22.502819806689757,0.9776552533856101
2020-06-17,8344,13,2,1,2020-06-16,2020-06-18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-06-15,2020-06-01,2020-06-03,2020-06-05,2020-06-03,0,0,0,0,0,8599.363636363636,22,30,189186,Jun 2020,0.7333333333333333,217949.83913485,207739.085933053,228662.469393051,-0.3775440108824427,0,0.12682365553579766,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0.5224171502024458,-0,0.9583479065706617,8706.650207916715,17,6,2020,9,14.863533338783247,125341,185521.29814280983,22.502819806689757,0.9776552533856101
2020-06-18,2836,14,3,2,2020-06-17,2020-06-19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-06-15,2020-06-01,2020-06-03,2020-06-05,2020-06-03,0,0,0,0,0,8599.363636363636,22,30,189186,Jun 2020,0.7333333333333333,217949.83913485,207739.085933053,228662.469393051,-0.3775440108824427,0,0,0.045558176529040775,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0,-0,0.354665277361459,7996.271924611542,18,6,2020,8,15.218198616144706,128177,185297.48961276052,22.502819806689757,0.9776552533856101
2020-06-19,7779,15,4,3,2020-06-18,2020-06-22,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-06-15,2020-06-01,2020-06-03,2020-06-05,2020-06-03,0,0,0,0,0,8599.363636363636,22,30,189186,Jun 2020,0.7333333333333333,217949.83913485,207739.085933053,228662.469393051,-0.3775440108824427,0,0,0,0.6985930038930406,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0,-0.13598583751920648,0.8717142672062523,8923.79566636076,19,6,2020,7,16.08991288335096,135956,185894.8536070056,22.502819806689757,0.9776552533856101
2020-06-22,12302,16,0,4,2020-06-19,2020-06-23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-06-15,2020-06-01,2020-06-03,2020-06-05,2020-06-03,0,0,0,0,0,8599.363636363636,22,30,189186,Jun 2020,0.7333333333333333,217949.83913485,207739.085933053,228662.469393051,-0.3775440108824427,1.3903905739156974,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0,-0,1.6994976747481156,7238.609491962555,22,6,2020,6,17.789410558099075,148258,183349.3015042615,22.502819806689757,0.9776552533856101
2020-06-23,2208,17,1,0,2020-06-22,2020-06-24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-06-15,2020-06-01,2020-06-03,2020-06-05,2020-06-03,0,0,0,0,0,8599.363636363636,22,30,189186,Jun 2020,0.7333333333333333,217949.83913485,207739.085933053,228662.469393051,-0.3775440108824427,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0,-0,0.3091071008324182,7143.155217249644,23,6,2020,5,18.098517658931492,150466,182901.82999414948,22.502819806689757,0.9776552533856101
2020-06-24,7808,18,2,1,2020-06-23,2020-06-25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-06-15,2020-06-01,2020-06-03,2020-06-05,2020-06-03,0,0,0,0,0,8599.363636363636,22,30,189186,Jun 2020,0.7333333333333333,217949.83913485,207739.085933053,228662.469393051,-0.3775440108824427,0,0.12682365553579766,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0.5224171502024458,-0,0.9583479065706617,8147.354365222161,24,6,2020,4,19.056865565502154,158274,182717.7710852602,22.502819806689757,0.9776552533856101
2020-06-25,2500,19,3,2,2020-06-24,2020-06-26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-06-15,2020-06-01,2020-06-03,2020-06-05,2020-06-03,0,0,0,0,0,8599.363636363636,22,30,189186,Jun 2020,0.7333333333333333,217949.83913485,207739.085933053,228662.469393051,-0.3775440108824427,0,0,0.045558176529040775,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0,-0,0.354665277361459,7048.8997924995965,25,6,2020,3,19.411530842863613,160774,182212.7285391477,22.502819806689757,0.9776552533856101
2020-06-26,7793,20,4,3,2020-06-25,2020-06-29,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-06-15,2020-06-01,2020-06-03,2020-06-05,2020-06-03,0,0,0,0,0,8599.363636363636,22,30,189186,Jun 2020,0.7333333333333333,217949.83913485,207739.085933053,228662.469393051,-0.3775440108824427,0,0,0,0.6985930038930406,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0,-0.13598583751920648,0.8717142672062523,8939.855974797454,26,6,2020,2,20.283245110069867,168567,182834.35317551246,22.502819806689757,0.9776552533856101
2020-06-29,15674,21,0,4,2020-06-26,2020-06-30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-06-15,2020-06-01,2020-06-03,2020-06-05,2020-06-03,0,0,0,0,0,8599.363636363636,22,30,189186,Jun 2020,0.7333333333333333,217949.83913485,207739.085933053,228662.469393051,-0.3775440108824427,1.3903905739156974,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0,-0,1.6994976747481156,9222.72518102919,29,6,2020,1,21.98274278481798,184241,184385.635572252,22.502819806689757,0.9776552533856101
2020-06-30,4945,22,1,0,2020-06-29,2020-07-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-06-15,2020-06-01,2020-06-03,2020-06-05,2020-06-03,0,0,0,0,0,8599.363636363636,22,30,189186,Jun 2020,0.7333333333333333,217949.83913485,207739.085933053,228662.469393051,-0.3775440108824427,0,0,0,0,0,0,0,0,0,0.21096992103935783,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0,-0,0.5200770218717761,9508.207038647402,30,6,2020,0,22.502819806689757,189186,184958.68676701005,22.502819806689757,0.9776552533856101
2020-07-01,21471,1,2,1,2020-06-30,2020-07-02,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-07-20,2020-07-06,2020-07-01,2020-07-03,2020-07-01,0,0,1,0,1,8458.04347826087,23,31,194535,Jul 2020,0.7419354838709677,216115.767058571,205718.167962979,227038.891284118,-0.3775440108824427,0,0.12682365553579766,0,0,0,0,0,0,1.6552411404618053,0,0,0,0,-0,0,-0,0,0.6947056702100499,0.11817892863273807,0,0.5224171502024458,-0,2.739822534160394,7836.638954639334,1,7,2020,22,2.739822534160394,21471,180242.69595670467,22.864197327636944,1.0059395337792552
2020-07-02,9435,2,3,2,2020-07-01,2020-07-03,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2020-07-20,2020-07-06,2020-07-01,2020-07-03,2020-07-01,0,0,0,0,0,8458.04347826087,23,31,194535,Jul 2020,0.7419354838709677,216115.767058571,205718.167962979,227038.891284118,-0.3775440108824427,0,0,0.045558176529040775,0,0,0,0.30142438857337445,0,0,0,0,0,0,-0,0,-0,0,0.6947056702100499,0,0,0,-0,0.6641442244300224,14206.25167386985,2,7,2020,21,3.4039667585904163,30906,208826.36359655822,22.864197327636944,1.0059395337792552
2020-07-03,5553,3,4,3,2020-07-02,2020-07-06,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2020-07-20,2020-07-06,2020-07-01,2020-07-03,2020-07-01,0,0,0,1,1,8458.04347826087,23,31,194535,Jul 2020,0.7419354838709677,216115.767058571,205718.167962979,227038.891284118,-0.3775440108824427,0,0,0,0.6985930038930406,0,0,0,0.07691193429022788,0,0,0,0,0,-0,0,-0,0,0.6947056702100499,0,0,0,-0.13598583751920648,0.9566807599916691,5804.444107403557,3,7,2020,20,4.360647518582086,36459,192301.0278695184,22.864197327636944,1.0059395337792552
2020-07-06,13462,4,0,4,2020-07-03,2020-07-07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-07-20,2020-07-06,2020-07-01,2020-07-03,2020-07-01,0,1,0,0,0,8458.04347826087,23,31,194535,Jul 2020,0.7419354838709677,216115.767058571,205718.167962979,227038.891284118,-0.3775440108824427,1.3903905739156974,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6947056702100499,0,0,0,-0,1.7075522332433046,7883.799826392681,6,7,2020,19,6.06819975182539,49921,189213.11871030816,22.864197327636944,1.0059395337792552
2020-07-07,2468,5,1,0,2020-07-06,2020-07-08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-07-20,2020-07-06,2020-07-01,2020-07-03,2020-07-01,0,0,0,0,0,8458.04347826087,23,31,194535,Jul 2020,0.7419354838709677,216115.767058571,205718.167962979,227038.891284118,-0.3775440108824427,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6947056702100499,0,0,0,-0,0.3171616593276072,7781.5206454406825,7,7,2020,18,6.3853614111529975,52389,188704.58888910786,22.864197327636944,1.0059395337792552
2020-07-08,8853,6,2,1,2020-07-07,2020-07-09,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-07-20,2020-07-06,2020-07-01,2020-07-03,2020-07-01,0,0,0,0,0,8458.04347826087,23,31,194535,Jul 2020,0.7419354838709677,216115.767058571,205718.167962979,227038.891284118,-0.3775440108824427,0,0.12682365553579766,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6947056702100499,0,0,0.5224171502024458,-0,0.9664024650658507,9160.779613074306,8,7,2020,17,7.351763876218848,61242,191595.65292301693,22.864197327636944,1.0059395337792552
